vessel,begin_date,end_date,begin_port_id,end_port_id
96,2019-09-05,2019-09-09,7.0,51.0
96,2019-09-11,2019-09-20,51.0,73.0
96,2019-09-21,2019-10-01,73.0,141.0
96,2019-10-02,2019-10-13,141.0,115.0
96,2019-10-18,2019-10-27,115.0,99.0
96,2019-11-07,2019-11-08,99.0,32.0
96,2019-11-09,2019-11-20,32.0,11.0
96,2019-11-21,2019-11-22,11.0,34.0
96,2019-11-23,2019-12-09,34.0,99.0
96,2019-12-19,2019-12-19,99.0,73.0
97,2019-01-20,2019-01-28,65.0,156.0
97,2019-01-30,2019-02-09,156.0,65.0
97,2019-02-10,2019-02-19,65.0,156.0
97,2019-02-20,2019-03-02,156.0,143.0
97,2019-03-03,2019-03-16,143.0,100.0
97,2019-03-18,2019-03-26,100.0,51.0
97,2019-03-27,2019-04-05,51.0,73.0
97,2019-04-06,2019-04-18,73.0,65.0
97,2019-04-19,2019-05-06,65.0,51.0
97,2019-05-07,2019-05-26,51.0,59.0
97,2019-05-27,2019-06-10,59.0,30.0
97,2019-06-10,2019-06-23,30.0,73.0
97,2019-06-24,2019-07-05,73.0,51.0
97,2019-07-07,2019-07-18,51.0,73.0
97,2019-07-19,2019-07-28,73.0,22.0
97,2019-07-29,2019-08-11,22.0,73.0
97,2019-08-12,2019-08-22,73.0,51.0
97,2019-08-23,2019-09-03,51.0,115.0
97,2019-10-06,2019-10-16,115.0,73.0
97,2019-10-19,2019-10-30,73.0,139.0
97,2019-10-31,2019-11-13,139.0,100.0
97,2019-11-14,2019-12-05,100.0,154.0
97,2019-12-06,2019-12-14,154.0,73.0
98,2019-01-01,2019-01-01,99.0,73.0
98,2019-01-02,2019-01-19,73.0,48.0
98,2019-01-20,2019-01-30,48.0,73.0
98,2019-01-31,2019-02-13,73.0,130.0
98,2019-02-14,2019-03-04,130.0,99.0
98,2019-04-12,2019-04-24,99.0,30.0
98,2019-04-25,2019-05-07,30.0,73.0
98,2019-05-09,2019-05-22,73.0,51.0
98,2019-05-23,2019-06-05,51.0,73.0
98,2019-06-06,2019-06-16,73.0,11.0
98,2019-06-17,2019-07-02,11.0,73.0
98,2019-07-03,2019-07-16,73.0,130.0
98,2019-07-17,2019-07-30,130.0,99.0
98,2019-07-31,2019-08-12,99.0,149.0
98,2019-08-14,2019-08-25,149.0,73.0
98,2019-08-26,2019-09-10,73.0,121.0
98,2019-09-11,2019-09-23,121.0,73.0
98,2019-09-24,2019-10-09,73.0,88.0
98,2019-10-10,2019-10-23,88.0,73.0
98,2019-10-24,2019-11-04,73.0,39.0
98,2019-11-04,2019-11-15,39.0,73.0
99,2019-07-01,2019-07-10,72.0,115.0
99,2019-07-11,2019-07-19,115.0,73.0
99,2019-07-22,2019-08-04,73.0,30.0
99,2019-08-05,2019-08-16,30.0,73.0
99,2019-08-17,2019-08-26,73.0,51.0
99,2019-08-26,2019-09-05,51.0,99.0
99,2019-09-06,2019-09-18,99.0,65.0
99,2019-09-20,2019-10-04,65.0,99.0
99,2019-10-05,2019-10-15,99.0,30.0
99,2019-10-17,2019-10-30,30.0,99.0
99,2019-10-30,2019-11-14,99.0,65.0
99,2019-11-15,2019-11-24,65.0,99.0
99,2019-11-25,2019-12-04,99.0,51.0
99,2019-12-05,2019-12-15,51.0,99.0
99,2019-12-16,2019-12-24,99.0,51.0
100,2019-01-13,2019-01-23,99.0,111.0
100,2019-01-24,2019-02-03,111.0,99.0
100,2019-02-04,2019-02-13,99.0,139.0
100,2019-02-14,2019-02-26,139.0,99.0
100,2019-02-27,2019-03-08,99.0,139.0
100,2019-03-09,2019-03-19,139.0,99.0
100,2019-03-20,2019-03-29,99.0,139.0
100,2019-03-30,2019-04-10,139.0,99.0
100,2019-04-11,2019-04-23,99.0,39.0
100,2019-04-23,2019-04-25,39.0,34.0
100,2019-04-26,2019-05-05,34.0,73.0
100,2019-05-06,2019-05-16,73.0,11.0
100,2019-05-17,2019-05-28,11.0,99.0
100,2019-05-30,2019-06-10,99.0,98.0
100,2019-06-12,2019-06-22,98.0,100.0
100,2019-06-23,2019-07-02,100.0,111.0
100,2019-07-03,2019-07-14,111.0,99.0
100,2019-07-15,2019-07-24,99.0,111.0
100,2019-07-25,2019-08-05,111.0,99.0
100,2019-08-07,2019-08-18,99.0,39.0
100,2019-08-19,2019-08-31,39.0,99.0
100,2019-09-01,2019-09-12,99.0,111.0
100,2019-09-13,2019-09-23,111.0,99.0
100,2019-09-24,2019-10-03,99.0,111.0
100,2019-10-05,2019-10-07,111.0,34.0
100,2019-10-07,2019-10-19,34.0,99.0
100,2019-10-20,2019-10-31,99.0,111.0
100,2019-11-01,2019-11-14,111.0,99.0
100,2019-11-15,2019-11-28,99.0,39.0
100,2019-11-29,2019-12-11,39.0,99.0
100,2019-12-12,2019-12-23,99.0,130.0
101,2019-01-01,2019-01-06,157.0,32.0
101,2019-01-07,2019-01-18,32.0,23.0
101,2019-01-20,2019-02-02,23.0,32.0
101,2019-02-03,2019-02-15,32.0,121.0
101,2019-02-16,2019-02-25,121.0,32.0
101,2019-02-26,2019-03-08,32.0,51.0
101,2019-03-09,2019-03-20,51.0,156.0
101,2019-03-22,2019-04-02,156.0,14.0
101,2019-04-05,2019-04-16,14.0,156.0
101,2019-04-16,2019-04-28,156.0,14.0
101,2019-04-30,2019-05-09,14.0,156.0
101,2019-05-10,2019-05-23,156.0,14.0
101,2019-05-23,2019-05-25,14.0,34.0
101,2019-05-25,2019-06-06,34.0,156.0
101,2019-06-06,2019-06-18,156.0,14.0
101,2019-06-19,2019-07-03,14.0,156.0
101,2019-07-05,2019-07-15,156.0,18.0
101,2019-07-16,2019-07-24,18.0,115.0
101,2019-07-24,2019-07-31,115.0,73.0
101,2019-08-01,2019-08-26,73.0,115.0
101,2019-08-28,2019-09-01,115.0,54.0
101,2019-09-09,2019-09-20,54.0,156.0
101,2019-09-21,2019-10-05,156.0,14.0
101,2019-10-06,2019-10-18,14.0,115.0
101,2019-10-19,2019-10-29,115.0,99.0
101,2019-10-30,2019-11-13,99.0,154.0
101,2019-11-13,2019-12-03,154.0,99.0
102,2019-01-02,2019-01-09,130.0,72.0
102,2019-01-09,2019-01-21,72.0,156.0
102,2019-01-22,2019-01-31,156.0,30.0
102,2019-02-01,2019-02-12,30.0,115.0
102,2019-02-14,2019-02-14,115.0,54.0
102,2019-02-21,2019-02-21,54.0,153.0
102,2019-02-21,2019-02-22,153.0,54.0
102,2019-03-03,2019-03-04,54.0,115.0
102,2019-03-08,2019-03-08,115.0,54.0
102,2019-03-18,2019-03-27,54.0,32.0
102,2019-03-28,2019-04-10,32.0,58.0
102,2019-04-11,2019-04-19,58.0,73.0
102,2019-04-21,2019-05-06,73.0,7.0
102,2019-05-07,2019-05-15,7.0,32.0
102,2019-05-16,2019-05-27,32.0,11.0
102,2019-05-30,2019-06-13,11.0,73.0
102,2019-06-14,2019-07-01,73.0,7.0
102,2019-07-01,2019-07-07,7.0,115.0
102,2019-07-10,2019-07-15,115.0,73.0
102,2019-07-16,2019-07-25,73.0,58.0
102,2019-07-28,2019-08-07,58.0,32.0
102,2019-08-08,2019-08-17,32.0,38.0
102,2019-08-18,2019-08-19,38.0,72.0
102,2019-08-20,2019-09-03,72.0,73.0
102,2019-09-04,2019-09-17,73.0,7.0
102,2019-09-17,2019-09-30,7.0,73.0
102,2019-10-01,2019-10-12,73.0,58.0
102,2019-10-12,2019-10-21,58.0,32.0
102,2019-10-22,2019-11-18,32.0,73.0
102,2019-11-19,2019-11-22,73.0,92.0
102,2019-11-23,2019-11-28,92.0,88.0
102,2019-11-29,2019-12-03,88.0,115.0
102,2019-12-04,2019-12-09,115.0,73.0
102,2019-12-10,2019-12-22,73.0,38.0
103,2019-01-08,2019-01-16,100.0,51.0
103,2019-01-17,2019-02-01,51.0,100.0
103,2019-02-02,2019-02-14,100.0,51.0
103,2019-02-15,2019-03-09,51.0,100.0
103,2019-03-11,2019-03-19,100.0,65.0
103,2019-03-20,2019-03-29,65.0,100.0
103,2019-03-30,2019-04-09,100.0,51.0
103,2019-04-11,2019-04-21,51.0,100.0
103,2019-04-23,2019-05-03,100.0,30.0
103,2019-05-05,2019-05-19,30.0,73.0
103,2019-05-20,2019-06-05,73.0,136.0
103,2019-06-06,2019-06-10,136.0,72.0
103,2019-06-11,2019-06-14,72.0,136.0
103,2019-06-15,2019-06-16,136.0,74.0
103,2019-06-18,2019-07-03,74.0,100.0
103,2019-07-04,2019-08-16,100.0,51.0
103,2019-08-17,2019-09-25,51.0,175.0
103,2019-09-27,2019-10-27,175.0,30.0
103,2019-10-29,2019-12-01,30.0,138.0
103,2019-12-01,2019-12-01,138.0,175.0
104,2019-01-12,2019-01-24,30.0,73.0
104,2019-01-25,2019-02-06,73.0,51.0
104,2019-02-07,2019-02-25,51.0,73.0
104,2019-02-26,2019-03-09,73.0,30.0
104,2019-03-10,2019-03-20,30.0,73.0
104,2019-03-21,2019-04-06,73.0,30.0
104,2019-04-06,2019-05-12,30.0,73.0
104,2019-05-13,2019-05-25,73.0,51.0
104,2019-05-25,2019-06-07,51.0,73.0
104,2019-06-08,2019-06-24,73.0,22.0
104,2019-06-25,2019-07-07,22.0,73.0
104,2019-07-08,2019-07-21,73.0,34.0
104,2019-07-22,2019-07-25,34.0,22.0
104,2019-07-25,2019-08-06,22.0,73.0
104,2019-08-07,2019-08-19,73.0,22.0
104,2019-08-19,2019-08-30,22.0,73.0
104,2019-08-31,2019-09-14,73.0,51.0
104,2019-09-14,2019-09-27,51.0,73.0
104,2019-09-28,2019-10-07,73.0,22.0
104,2019-10-08,2019-10-20,22.0,73.0
104,2019-10-21,2019-10-31,73.0,152.0
104,2019-11-01,2019-11-12,152.0,73.0
104,2019-11-13,2019-11-27,73.0,22.0
104,2019-11-28,2019-12-11,22.0,73.0
105,2019-01-03,2019-01-04,99.0,32.0
105,2019-01-05,2019-01-14,32.0,34.0
105,2019-01-15,2019-01-31,34.0,99.0
105,2019-01-31,2019-02-03,99.0,73.0
105,2019-02-04,2019-02-05,73.0,99.0
105,2019-02-10,2019-02-19,99.0,51.0
105,2019-02-20,2019-03-05,51.0,73.0
105,2019-03-06,2019-03-21,73.0,7.0
105,2019-03-22,2019-03-30,7.0,73.0
105,2019-03-31,2019-04-09,73.0,34.0
105,2019-04-10,2019-04-12,34.0,98.0
105,2019-04-13,2019-04-15,98.0,34.0
105,2019-04-17,2019-04-28,34.0,73.0
105,2019-04-29,2019-05-10,73.0,7.0
105,2019-05-13,2019-05-23,7.0,99.0
105,2019-05-24,2019-06-05,99.0,22.0
105,2019-06-05,2019-06-17,22.0,32.0
105,2019-06-18,2019-06-28,32.0,13.0
105,2019-06-29,2019-07-15,13.0,32.0
105,2019-07-16,2019-07-26,32.0,149.0
105,2019-07-27,2019-08-19,149.0,32.0
105,2019-10-03,2019-10-16,32.0,149.0
105,2019-10-18,2019-11-02,149.0,73.0
105,2019-11-03,2019-11-14,73.0,30.0
105,2019-11-15,2019-12-07,30.0,22.0
106,2019-01-08,2019-01-19,156.0,51.0
106,2019-01-20,2019-02-13,51.0,100.0
106,2019-02-15,2019-03-05,100.0,30.0
106,2019-03-06,2019-03-29,30.0,32.0
106,2019-04-03,2019-04-17,32.0,30.0
106,2019-04-18,2019-04-29,30.0,32.0
106,2019-04-30,2019-05-17,32.0,111.0
106,2019-05-18,2019-05-27,111.0,73.0
106,2019-05-28,2019-06-10,73.0,152.0
106,2019-06-11,2019-06-14,152.0,34.0
106,2019-06-15,2019-06-27,34.0,32.0
106,2019-06-28,2019-07-11,32.0,152.0
106,2019-07-12,2019-07-23,152.0,100.0
106,2019-07-28,2019-08-07,100.0,51.0
106,2019-08-08,2019-08-25,51.0,100.0
106,2019-08-31,2019-09-07,100.0,152.0
106,2019-09-08,2019-09-19,152.0,32.0
106,2019-09-20,2019-09-30,32.0,51.0
106,2019-10-01,2019-10-13,51.0,90.0
106,2019-10-21,2019-10-31,90.0,51.0
106,2019-11-01,2019-11-10,51.0,100.0
106,2019-11-12,2019-11-24,100.0,30.0
106,2019-11-25,2019-12-06,30.0,32.0
106,2019-12-08,2019-12-19,32.0,11.0
107,2019-09-30,2019-10-06,72.0,115.0
107,2019-10-07,2019-10-12,115.0,99.0
107,2019-10-15,2019-10-28,99.0,51.0
107,2019-10-29,2019-11-09,51.0,99.0
107,2019-11-10,2019-11-18,99.0,111.0
107,2019-11-19,2019-12-01,111.0,73.0
107,2019-12-03,2019-12-21,73.0,99.0
108,2019-01-04,2019-01-15,99.0,58.0
108,2019-01-16,2019-02-07,58.0,99.0
108,2019-02-27,2019-03-04,99.0,92.0
108,2019-03-06,2019-03-18,92.0,30.0
108,2019-03-19,2019-03-31,30.0,99.0
108,2019-04-01,2019-04-01,99.0,73.0
108,2019-04-02,2019-04-18,73.0,23.0
108,2019-04-19,2019-05-02,23.0,73.0
108,2019-05-03,2019-05-12,73.0,7.0
108,2019-05-14,2019-05-18,7.0,18.0
108,2019-05-19,2019-06-17,18.0,99.0
108,2019-06-18,2019-06-21,99.0,73.0
108,2019-06-23,2019-07-03,73.0,48.0
108,2019-07-04,2019-07-16,48.0,73.0
108,2019-07-17,2019-07-26,73.0,70.0
108,2019-07-27,2019-08-11,70.0,32.0
108,2019-08-12,2019-08-20,32.0,34.0
108,2019-08-22,2019-08-24,34.0,11.0
108,2019-08-25,2019-09-05,11.0,32.0
108,2019-09-07,2019-09-16,32.0,152.0
108,2019-09-17,2019-10-01,152.0,99.0
108,2019-10-03,2019-10-04,99.0,32.0
108,2019-10-05,2019-10-15,32.0,34.0
108,2019-10-16,2019-10-17,34.0,11.0
108,2019-10-18,2019-10-28,11.0,73.0
108,2019-10-29,2019-11-07,73.0,51.0
108,2019-11-08,2019-11-20,51.0,73.0
108,2019-11-21,2019-11-30,73.0,7.0
108,2019-12-02,2019-12-06,7.0,34.0
108,2019-12-06,2019-12-09,34.0,22.0
109,2019-01-12,2019-01-23,73.0,65.0
109,2019-01-24,2019-02-05,65.0,73.0
109,2019-02-06,2019-02-17,73.0,51.0
109,2019-02-18,2019-03-28,51.0,73.0
109,2019-03-29,2019-04-09,73.0,30.0
109,2019-04-09,2019-04-23,30.0,100.0
109,2019-04-24,2019-05-02,100.0,65.0
109,2019-05-03,2019-05-17,65.0,100.0
109,2019-05-18,2019-05-28,100.0,51.0
109,2019-05-29,2019-06-10,51.0,115.0
109,2019-06-11,2019-06-25,115.0,73.0
109,2019-06-25,2019-07-08,73.0,65.0
109,2019-07-09,2019-07-23,65.0,73.0
109,2019-07-24,2019-08-05,73.0,51.0
109,2019-08-06,2019-08-19,51.0,73.0
109,2019-08-19,2019-09-01,73.0,65.0
109,2019-09-02,2019-09-13,65.0,73.0
109,2019-09-13,2019-09-27,73.0,30.0
109,2019-09-28,2019-10-10,30.0,73.0
109,2019-10-11,2019-10-22,73.0,22.0
109,2019-10-22,2019-11-10,22.0,73.0
109,2019-11-10,2019-11-26,73.0,34.0
109,2019-11-28,2019-12-01,34.0,51.0
109,2019-12-02,2019-12-17,51.0,73.0
110,2019-01-05,2019-01-06,99.0,73.0
110,2019-01-07,2019-01-16,73.0,38.0
110,2019-01-17,2019-01-31,38.0,99.0
110,2019-02-11,2019-02-12,99.0,73.0
110,2019-02-13,2019-02-23,73.0,34.0
110,2019-02-24,2019-02-27,34.0,30.0
110,2019-02-28,2019-03-10,30.0,99.0
110,2019-03-13,2019-03-22,99.0,34.0
110,2019-03-24,2019-03-26,34.0,130.0
110,2019-03-27,2019-04-10,130.0,99.0
110,2019-04-16,2019-04-16,99.0,32.0
110,2019-04-18,2019-04-28,32.0,70.0
110,2019-04-29,2019-05-10,70.0,115.0
110,2019-05-14,2019-05-23,115.0,73.0
110,2019-05-24,2019-06-04,73.0,34.0
110,2019-06-05,2019-06-10,34.0,7.0
110,2019-06-11,2019-06-12,7.0,13.0
110,2019-06-13,2019-06-24,13.0,99.0
110,2019-06-26,2019-06-27,99.0,73.0
110,2019-06-28,2019-07-07,73.0,22.0
110,2019-07-09,2019-07-17,22.0,32.0
110,2019-07-18,2019-07-28,32.0,29.0
110,2019-07-29,2019-08-12,29.0,32.0
110,2019-08-18,2019-08-26,32.0,34.0
110,2019-08-28,2019-08-30,34.0,11.0
110,2019-08-31,2019-09-02,11.0,34.0
110,2019-09-02,2019-09-11,34.0,73.0
110,2019-09-12,2019-09-24,73.0,51.0
110,2019-09-25,2019-10-05,51.0,156.0
110,2019-10-06,2019-10-16,156.0,14.0
110,2019-10-17,2019-10-25,14.0,32.0
110,2019-10-26,2019-11-11,32.0,34.0
110,2019-11-12,2019-11-14,34.0,11.0
110,2019-11-15,2019-11-26,11.0,32.0
110,2019-11-28,2019-11-29,32.0,73.0
110,2019-11-30,2019-12-08,73.0,7.0
110,2019-12-08,2019-12-12,7.0,34.0
110,2019-12-13,2019-12-15,34.0,149.0
111,2019-01-15,2019-01-16,99.0,73.0
111,2019-01-18,2019-02-02,73.0,48.0
111,2019-02-03,2019-02-15,48.0,73.0
111,2019-02-16,2019-03-01,73.0,11.0
111,2019-03-02,2019-03-03,11.0,34.0
111,2019-03-03,2019-03-12,34.0,73.0
111,2019-03-13,2019-03-31,73.0,48.0
111,2019-04-01,2019-04-21,48.0,32.0
111,2019-04-23,2019-05-07,32.0,11.0
111,2019-05-09,2019-05-19,11.0,32.0
111,2019-05-20,2019-06-02,32.0,139.0
111,2019-06-03,2019-06-15,139.0,73.0
111,2019-06-16,2019-06-26,73.0,51.0
111,2019-06-27,2019-07-10,51.0,73.0
111,2019-07-11,2019-07-24,73.0,152.0
111,2019-07-25,2019-08-13,152.0,99.0
111,2019-09-16,2019-09-17,99.0,73.0
111,2019-09-18,2019-09-25,73.0,121.0
111,2019-09-26,2019-09-28,121.0,115.0
111,2019-09-29,2019-10-05,115.0,73.0
111,2019-10-05,2019-10-15,73.0,22.0
111,2019-10-17,2019-11-07,22.0,73.0
111,2019-11-08,2019-11-15,73.0,7.0
111,2019-11-16,2019-12-01,7.0,32.0
112,2019-01-01,2019-01-07,54.0,121.0
112,2019-01-08,2019-01-16,121.0,99.0
112,2019-01-21,2019-01-22,99.0,73.0
112,2019-01-24,2019-01-28,73.0,54.0
112,2019-02-05,2019-02-17,54.0,121.0
112,2019-02-18,2019-02-24,121.0,99.0
112,2019-02-27,2019-03-06,99.0,121.0
112,2019-03-07,2019-03-09,121.0,54.0
112,2019-03-13,2019-03-25,54.0,114.0
112,2019-03-31,2019-04-01,114.0,126.0
112,2019-04-03,2019-04-14,126.0,99.0
112,2019-04-15,2019-04-24,99.0,154.0
112,2019-04-25,2019-04-30,154.0,54.0
112,2019-05-06,2019-05-13,54.0,99.0
112,2019-05-14,2019-05-25,99.0,154.0
112,2019-05-26,2019-05-29,154.0,54.0
112,2019-05-30,2019-06-03,54.0,92.0
112,2019-06-05,2019-06-11,92.0,111.0
112,2019-06-13,2019-06-22,111.0,99.0
112,2019-06-24,2019-07-05,99.0,7.0
112,2019-07-07,2019-07-26,7.0,84.0
112,2019-07-27,2019-07-28,84.0,37.0
112,2019-08-20,2019-09-05,37.0,115.0
112,2019-09-07,2019-09-07,115.0,54.0
112,2019-09-10,2019-09-13,54.0,121.0
112,2019-09-14,2019-09-25,121.0,156.0
112,2019-09-26,2019-10-08,156.0,30.0
112,2019-10-10,2019-10-19,30.0,99.0
112,2019-10-22,2019-11-03,99.0,48.0
112,2019-11-04,2019-11-12,48.0,115.0
112,2019-11-15,2019-11-19,115.0,99.0
112,2019-11-22,2019-12-02,99.0,76.0
112,2019-12-04,2019-12-08,76.0,115.0
112,2019-12-11,2019-12-15,115.0,99.0
113,2019-01-02,2019-01-11,21.0,32.0
113,2019-01-12,2019-01-22,32.0,51.0
113,2019-01-23,2019-02-04,51.0,32.0
113,2019-02-05,2019-02-15,32.0,51.0
113,2019-02-16,2019-03-01,51.0,32.0
113,2019-03-02,2019-03-15,32.0,30.0
113,2019-03-16,2019-03-31,30.0,90.0
113,2019-04-12,2019-04-15,90.0,115.0
113,2019-05-14,2019-05-21,115.0,32.0
113,2019-05-27,2019-05-28,32.0,99.0
113,2019-06-01,2019-06-14,99.0,38.0
113,2019-06-16,2019-06-18,38.0,34.0
113,2019-06-18,2019-07-02,34.0,99.0
113,2019-07-04,2019-07-15,99.0,51.0
113,2019-07-16,2019-07-28,51.0,32.0
113,2019-08-11,2019-08-26,32.0,18.0
113,2019-08-27,2019-09-07,18.0,100.0
113,2019-09-08,2019-09-18,100.0,51.0
113,2019-09-19,2019-10-06,51.0,99.0
113,2019-10-17,2019-10-18,99.0,32.0
113,2019-10-28,2019-11-10,32.0,51.0
113,2019-11-11,2019-11-24,51.0,99.0
113,2019-11-25,2019-12-07,99.0,51.0
114,2019-01-22,2019-01-29,169.0,108.0
114,2019-01-30,2019-02-02,108.0,169.0
114,2019-02-03,2019-02-06,169.0,39.0
114,2019-02-07,2019-02-11,39.0,169.0
114,2019-02-14,2019-02-18,169.0,65.0
114,2019-02-19,2019-03-07,65.0,169.0
114,2019-03-11,2019-03-16,169.0,112.0
114,2019-03-18,2019-03-26,112.0,169.0
114,2019-03-27,2019-03-30,169.0,51.0
114,2019-03-30,2019-04-15,51.0,99.0
114,2019-04-16,2019-04-28,99.0,51.0
114,2019-04-29,2019-05-12,51.0,32.0
114,2019-05-13,2019-05-28,32.0,51.0
114,2019-05-29,2019-06-28,51.0,54.0
114,2019-06-30,2019-07-02,54.0,115.0
114,2019-07-02,2019-07-22,115.0,99.0
114,2019-07-28,2019-08-10,99.0,39.0
114,2019-08-12,2019-08-29,39.0,32.0
114,2019-09-27,2019-10-11,32.0,7.0
114,2019-10-11,2019-11-05,7.0,51.0
114,2019-11-07,2019-11-19,51.0,32.0
114,2019-11-20,2019-11-29,32.0,51.0
114,2019-12-01,2019-12-15,51.0,32.0
115,2019-01-22,2019-02-06,32.0,115.0
115,2019-02-10,2019-02-17,115.0,99.0
115,2019-03-06,2019-03-06,99.0,32.0
115,2019-03-07,2019-03-15,32.0,148.0
115,2019-03-16,2019-04-01,148.0,32.0
115,2019-04-01,2019-04-02,32.0,99.0
115,2019-04-04,2019-04-16,99.0,148.0
115,2019-04-17,2019-04-25,148.0,32.0
115,2019-04-26,2019-05-05,32.0,148.0
115,2019-05-06,2019-05-16,148.0,99.0
115,2019-05-20,2019-05-20,99.0,32.0
115,2019-05-21,2019-05-22,32.0,99.0
115,2019-05-27,2019-06-08,99.0,148.0
115,2019-06-09,2019-06-20,148.0,99.0
115,2019-06-28,2019-06-28,99.0,32.0
115,2019-06-29,2019-06-30,32.0,99.0
115,2019-07-01,2019-07-10,99.0,148.0
115,2019-07-11,2019-07-22,148.0,99.0
115,2019-08-03,2019-08-04,99.0,32.0
115,2019-08-05,2019-08-16,32.0,148.0
115,2019-08-17,2019-08-25,148.0,32.0
115,2019-08-26,2019-08-27,32.0,99.0
115,2019-08-29,2019-09-08,99.0,148.0
115,2019-09-09,2019-09-23,148.0,99.0
115,2019-09-28,2019-09-28,99.0,32.0
115,2019-09-29,2019-10-07,32.0,148.0
115,2019-10-08,2019-10-19,148.0,99.0
115,2019-11-01,2019-11-01,99.0,32.0
115,2019-11-03,2019-11-10,32.0,148.0
115,2019-11-12,2019-11-22,148.0,99.0
115,2019-11-25,2019-11-25,99.0,32.0
115,2019-11-26,2019-12-08,32.0,148.0
115,2019-12-09,2019-12-18,148.0,115.0
116,2019-02-21,2019-02-21,54.0,115.0
116,2019-02-26,2019-03-04,115.0,99.0
116,2019-03-16,2019-03-19,99.0,32.0
116,2019-03-20,2019-03-31,32.0,34.0
116,2019-04-01,2019-04-03,34.0,70.0
116,2019-04-06,2019-04-15,70.0,32.0
116,2019-04-16,2019-04-16,32.0,99.0
116,2019-04-17,2019-04-26,99.0,34.0
116,2019-04-27,2019-04-29,34.0,98.0
116,2019-04-30,2019-05-09,98.0,32.0
116,2019-05-10,2019-05-15,32.0,115.0
116,2019-05-15,2019-05-22,115.0,23.0
116,2019-05-23,2019-06-07,23.0,32.0
116,2019-06-08,2019-06-18,32.0,34.0
116,2019-06-18,2019-06-20,34.0,18.0
116,2019-06-21,2019-07-01,18.0,32.0
116,2019-07-01,2019-07-13,32.0,18.0
116,2019-07-14,2019-07-21,18.0,115.0
116,2019-07-25,2019-07-31,115.0,99.0
116,2019-08-01,2019-08-12,99.0,98.0
116,2019-08-15,2019-08-27,98.0,32.0
116,2019-08-28,2019-09-08,32.0,70.0
116,2019-09-12,2019-09-13,70.0,34.0
116,2019-09-15,2019-09-25,34.0,32.0
116,2019-09-26,2019-10-08,32.0,34.0
116,2019-10-08,2019-10-14,34.0,70.0
116,2019-10-15,2019-10-27,70.0,99.0
116,2019-10-31,2019-11-04,99.0,32.0
116,2019-11-04,2019-11-15,32.0,34.0
116,2019-11-16,2019-11-25,34.0,149.0
116,2019-11-26,2019-12-09,149.0,32.0
117,2019-01-15,2019-01-25,32.0,143.0
117,2019-01-26,2019-02-08,143.0,32.0
117,2019-02-09,2019-04-01,32.0,139.0
117,2019-04-02,2019-04-11,139.0,115.0
117,2019-05-11,2019-05-16,115.0,100.0
117,2019-05-20,2019-05-28,100.0,111.0
117,2019-05-29,2019-06-19,111.0,54.0
117,2019-07-06,2019-07-07,54.0,115.0
117,2019-07-09,2019-07-25,115.0,32.0
117,2019-07-26,2019-08-07,32.0,139.0
117,2019-08-07,2019-08-28,139.0,115.0
117,2019-08-28,2019-09-09,115.0,32.0
117,2019-09-14,2019-09-22,32.0,154.0
117,2019-09-22,2019-10-01,154.0,32.0
117,2019-10-02,2019-10-16,32.0,76.0
117,2019-10-17,2019-11-05,76.0,32.0
118,2019-01-04,2019-01-18,22.0,32.0
118,2019-01-19,2019-01-29,32.0,152.0
118,2019-01-29,2019-02-23,152.0,34.0
118,2019-02-25,2019-02-28,34.0,70.0
118,2019-03-01,2019-03-12,70.0,32.0
118,2019-03-13,2019-03-25,32.0,22.0
118,2019-03-26,2019-04-06,22.0,100.0
118,2019-04-08,2019-04-17,100.0,30.0
118,2019-04-18,2019-04-28,30.0,100.0
118,2019-04-30,2019-05-13,100.0,30.0
118,2019-05-14,2019-06-13,30.0,100.0
118,2019-06-21,2019-07-03,100.0,22.0
118,2019-07-03,2019-07-12,22.0,100.0
118,2019-07-13,2019-07-26,100.0,51.0
118,2019-07-27,2019-08-13,51.0,115.0
118,2019-09-16,2019-09-21,115.0,100.0
118,2019-09-25,2019-10-05,100.0,143.0
118,2019-10-05,2019-10-16,143.0,100.0
118,2019-10-17,2019-10-24,100.0,22.0
118,2019-10-25,2019-11-05,22.0,100.0
118,2019-11-07,2019-11-26,100.0,139.0
118,2019-11-28,2019-12-09,139.0,100.0
119,2019-01-24,2019-02-02,156.0,14.0
119,2019-02-03,2019-02-18,14.0,54.0
119,2019-04-01,2019-04-02,54.0,115.0
119,2019-04-03,2019-04-04,115.0,54.0
119,2019-04-26,2019-04-26,54.0,115.0
119,2019-04-29,2019-05-06,115.0,99.0
119,2019-05-07,2019-05-08,99.0,32.0
119,2019-05-09,2019-05-20,32.0,70.0
119,2019-05-22,2019-05-24,70.0,34.0
119,2019-05-25,2019-06-08,34.0,156.0
119,2019-06-08,2019-06-18,156.0,30.0
119,2019-06-19,2019-06-21,30.0,34.0
119,2019-06-22,2019-07-04,34.0,156.0
119,2019-07-07,2019-07-20,156.0,7.0
119,2019-07-20,2019-07-22,7.0,154.0
119,2019-07-22,2019-08-01,154.0,156.0
119,2019-08-02,2019-08-13,156.0,58.0
119,2019-08-14,2019-08-30,58.0,156.0
119,2019-09-01,2019-09-09,156.0,7.0
119,2019-09-10,2019-09-22,7.0,156.0
119,2019-10-11,2019-11-06,156.0,34.0
119,2019-11-07,2019-11-13,34.0,58.0
119,2019-11-14,2019-11-23,58.0,156.0
